"Area","Country code","Year","Area type","Continent","Ember region","EU","OECD","G20","G7","Category","Subcategory","Variable","Unit","Value","YoY absolute change","YoY % change"
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Nuclear","GW",23.12,1.4,6.45
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Other Fossil","GW",3.91,1.67,74.55
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Other Renewables","GW",0.33,-0.02,-5.71
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Solar","GW",4.5,0.88,24.31
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Wind","GW",1.07,0.22,25.88
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Electricity demand","Demand","Demand","TWh",536.03,11.33,2.16
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Electricity demand","Demand per capita","Demand per capita","MWh",10.45,0.16,1.55
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Clean","%",32.75,NA,NA
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Fossil","%",67.25,NA,NA
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Gas and Other Fossil","%",26.18,NA,NA
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Hydro, Bioenergy and Other Renewables","%",2.72,NA,NA
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Renewables","%",3.98,NA,NA
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Wind and Solar","%",1.26,NA,NA
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Clean","TWh",175.57,-0.83,-0.47
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Fossil","TWh",360.46,12.16,3.49
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Gas and Other Fossil","TWh",140.33,11.88,9.25
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Hydro, Bioenergy and Other Renewables","TWh",14.62,0.6,4.28
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Renewables","TWh",21.37,2.13,11.07
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Wind and Solar","TWh",6.75,1.53,29.31
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Bioenergy","%",2.12,NA,NA
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Coal","%",41.07,NA,NA
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Gas","%",23.12,NA,NA
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Hydro","%",0.51,NA,NA
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Nuclear","%",28.77,NA,NA
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Other Fossil","%",3.06,NA,NA
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Other Renewables","%",0.09,NA,NA
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Solar","%",0.95,NA,NA
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Wind","%",0.31,NA,NA
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Bioenergy","TWh",11.36,-0.04,-0.35
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Coal","TWh",220.13,0.28,0.13
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Gas","TWh",123.91,7.62,6.55
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Hydro","TWh",2.76,0.64,30.19
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Nuclear","TWh",154.2,-2.96,-1.88
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Other Fossil","TWh",16.42,4.26,35.03
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Other Renewables","TWh",0.5,0,0
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Solar","TWh",5.07,1.19,30.67
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Wind","TWh",1.68,0.34,25.37
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Total","Total Generation","TWh",536.03,11.33,2.16
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Electricity imports","Electricity imports","Net Imports","TWh",0,0,NA
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Aggregate fuel","Clean","mtCO2",4.81,0.03,0.63
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Aggregate fuel","Fossil","mtCO2",252.72,6.95,2.83
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Aggregate fuel","Gas and Other Fossil","mtCO2",72.21,6.72,10.26
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Aggregate fuel","Hydro, Bioenergy and Other Renewables","mtCO2",2.7,0.01,0.37
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Aggregate fuel","Renewables","mtCO2",2.96,0.07,2.42
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Aggregate fuel","Wind and Solar","mtCO2",0.26,0.06,30
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","CO2 intensity","CO2 intensity","gCO2/kWh",480.44,2.93,0.61
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Fuel","Bioenergy","mtCO2",2.61,-0.01,-0.38
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Fuel","Coal","mtCO2",180.51,0.23,0.13
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Fuel","Gas","mtCO2",60.72,3.74,6.56
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Fuel","Hydro","mtCO2",0.07,0.02,40
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Fuel","Nuclear","mtCO2",1.85,-0.04,-2.12
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Fuel","Other Fossil","mtCO2",11.49,2.98,35.02
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Fuel","Other Renewables","mtCO2",0.02,0,0
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Fuel","Solar","mtCO2",0.24,0.05,26.32
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Fuel","Wind","mtCO2",0.02,0.01,100
"South Korea","KOR",2016,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Total","Total emissions","mtCO2",257.53,6.98,2.79
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Capacity","Aggregate fuel","Clean","GW",33.97,1.5,4.62
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Capacity","Aggregate fuel","Fossil","GW",80.25,9.53,13.48
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Capacity","Aggregate fuel","Gas and Other Fossil","GW",42.68,4.79,12.64
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Capacity","Aggregate fuel","Hydro, Bioenergy and Other Renewables","GW",4.39,0.61,16.14
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Capacity","Aggregate fuel","Renewables","GW",11.44,2.09,22.35
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Capacity","Aggregate fuel","Wind and Solar","GW",7.05,1.48,26.57
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Bioenergy","GW",2.29,0.62,37.13
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Coal","GW",37.57,4.74,14.44
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Gas","GW",38.74,4.76,14.01
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Hydro","GW",1.79,0.01,0.56
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Nuclear","GW",22.53,-0.59,-2.55
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Other Fossil","GW",3.94,0.03,0.77
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Other Renewables","GW",0.31,-0.02,-6.06
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Solar","GW",5.84,1.34,29.78
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Wind","GW",1.21,0.14,13.08
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Electricity demand","Demand","Demand","TWh",541.06,5.03,0.94
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Electricity demand","Demand per capita","Demand per capita","MWh",10.5,0.05,0.48
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Clean","%",30.9,NA,NA
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Fossil","%",69.08,NA,NA
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Gas and Other Fossil","%",25.16,NA,NA
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Hydro, Bioenergy and Other Renewables","%",3.09,NA,NA
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Renewables","%",4.79,NA,NA
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Wind and Solar","%",1.7,NA,NA
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Clean","TWh",167.26,-8.31,-4.73
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Fossil","TWh",373.8,13.34,3.7
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Gas and Other Fossil","TWh",136.14,-4.19,-2.99
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Hydro, Bioenergy and Other Renewables","TWh",16.76,2.14,14.64
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Renewables","TWh",25.98,4.61,21.57
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Wind and Solar","TWh",9.22,2.47,36.59
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Bioenergy","%",2.48,NA,NA
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Coal","%",43.92,NA,NA
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Gas","%",23.42,NA,NA
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Hydro","%",0.52,NA,NA
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Nuclear","%",26.11,NA,NA
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Other Fossil","%",1.74,NA,NA
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Other Renewables","%",0.09,NA,NA
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Solar","%",1.3,NA,NA
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Wind","%",0.4,NA,NA
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Bioenergy","TWh",13.44,2.08,18.31
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Coal","TWh",237.66,17.53,7.96
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Gas","TWh",126.72,2.81,2.27
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Hydro","TWh",2.83,0.07,2.54
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Nuclear","TWh",141.28,-12.92,-8.38
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Other Fossil","TWh",9.42,-7,-42.63
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Other Renewables","TWh",0.49,-0.01,-2
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Solar","TWh",7.05,1.98,39.05
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Wind","TWh",2.17,0.49,29.17
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Total","Total Generation","TWh",541.06,5.03,0.94
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Electricity imports","Electricity imports","Net Imports","TWh",0,0,NA
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Aggregate fuel","Clean","mtCO2",5.24,0.43,8.94
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Aggregate fuel","Fossil","mtCO2",263.56,10.84,4.29
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Aggregate fuel","Gas and Other Fossil","mtCO2",68.68,-3.53,-4.89
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Aggregate fuel","Hydro, Bioenergy and Other Renewables","mtCO2",3.18,0.48,17.78
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Aggregate fuel","Renewables","mtCO2",3.54,0.58,19.59
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Aggregate fuel","Wind and Solar","mtCO2",0.36,0.1,38.46
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","CO2 intensity","CO2 intensity","gCO2/kWh",496.8,16.36,3.41
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Fuel","Bioenergy","mtCO2",3.09,0.48,18.39
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Fuel","Coal","mtCO2",194.88,14.37,7.96
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Fuel","Gas","mtCO2",62.09,1.37,2.26
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Fuel","Hydro","mtCO2",0.07,0,0
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Fuel","Nuclear","mtCO2",1.7,-0.15,-8.11
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Fuel","Other Fossil","mtCO2",6.59,-4.9,-42.65
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Fuel","Other Renewables","mtCO2",0.02,0,0
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Fuel","Solar","mtCO2",0.34,0.1,41.67
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Fuel","Wind","mtCO2",0.02,0,0
"South Korea","KOR",2017,"Country","Asia","Asia",0,1,1,0,"Power sector emissions","Total","Total emissions","mtCO2",268.8,11.27,4.38
"South Korea","KOR",2018,"Country","Asia","Asia",0,1,1,0,"Capacity","Aggregate fuel","Clean","GW",35.8,1.83,5.39
"South Korea","KOR",2018,"Country","Asia","Asia",0,1,1,0,"Capacity","Aggregate fuel","Fossil","GW",81.55,1.3,1.62
"South Korea","KOR",2018,"Country","Asia","Asia",0,1,1,0,"Capacity","Aggregate fuel","Gas and Other Fossil","GW",43.98,1.3,3.05
"South Korea","KOR",2018,"Country","Asia","Asia",0,1,1,0,"Capacity","Aggregate fuel","Hydro, Bioenergy and Other Renewables","GW",4.43,0.04,0.91
"South Korea","KOR",2018,"Country","Asia","Asia",0,1,1,0,"Capacity","Aggregate fuel","Renewables","GW",13.95,2.51,21.94
"South Korea","KOR",2018,"Country","Asia","Asia",0,1,1,0,"Capacity","Aggregate fuel","Wind and Solar","GW",9.52,2.47,35.04
"South Korea","KOR",2018,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Bioenergy","GW",2.32,0.03,1.31
"South Korea","KOR",2018,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Coal","GW",37.57,0,0
"South Korea","KOR",2018,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Gas","GW",39.92,1.18,3.05
"South Korea","KOR",2018,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Hydro","GW",1.79,0,0
"South Korea","KOR",2018,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Nuclear","GW",21.85,-0.68,-3.02
"South Korea","KOR",2018,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Other Fossil","GW",4.06,0.12,3.05
"South Korea","KOR",2018,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Other Renewables","GW",0.32,0.01,3.23
"South Korea","KOR",2018,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Solar","GW",8.1,2.26,38.7
"South Korea","KOR",2018,"Country","Asia","Asia",0,1,1,0,"Capacity","Fuel","Wind","GW",1.42,0.21,17.36
"South Korea","KOR",2018,"Country","Asia","Asia",0,1,1,0,"Electricity demand","Demand","Demand","TWh",562.28,21.22,3.92
"South Korea","KOR",2018,"Country","Asia","Asia",0,1,1,0,"Electricity demand","Demand per capita","Demand per capita","MWh",10.88,0.38,3.62
"South Korea","KOR",2018,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Clean","%",27.84,NA,NA
"South Korea","KOR",2018,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Fossil","%",72.17,NA,NA
"South Korea","KOR",2018,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Gas and Other Fossil","%",29.4,NA,NA
"South Korea","KOR",2018,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Hydro, Bioenergy and Other Renewables","%",3.16,NA,NA
"South Korea","KOR",2018,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Renewables","%",5.24,NA,NA
"South Korea","KOR",2018,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Wind and Solar","%",2.08,NA,NA
"South Korea","KOR",2018,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Clean","TWh",156.49,-10.77,-6.44
"South Korea","KOR",2018,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Fossil","TWh",405.79,31.99,8.56
"South Korea","KOR",2018,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Gas and Other Fossil","TWh",165.3,29.16,21.42
"South Korea","KOR",2018,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Hydro, Bioenergy and Other Renewables","TWh",17.74,0.98,5.85
"South Korea","KOR",2018,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Renewables","TWh",29.41,3.43,13.2
"South Korea","KOR",2018,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Aggregate fuel","Wind and Solar","TWh",11.67,2.45,26.57
"South Korea","KOR",2018,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Bioenergy","%",2.48,NA,NA
"South Korea","KOR",2018,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Coal","%",42.77,NA,NA
"South Korea","KOR",2018,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Gas","%",27.6,NA,NA
"South Korea","KOR",2018,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Hydro","%",0.59,NA,NA
"South Korea","KOR",2018,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Nuclear","%",22.6,NA,NA
"South Korea","KOR",2018,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Other Fossil","%",1.8,NA,NA
"South Korea","KOR",2018,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Other Renewables","%",0.09,NA,NA
"South Korea","KOR",2018,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Solar","%",1.64,NA,NA
"South Korea","KOR",2018,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Wind","%",0.44,NA,NA
"South Korea","KOR",2018,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Bioenergy","TWh",13.93,0.49,3.65
"South Korea","KOR",2018,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Coal","TWh",240.49,2.83,1.19
"South Korea","KOR",2018,"Country","Asia","Asia",0,1,1,0,"Electricity generation","Fuel","Gas","TWh",155.17,28.45,22.45
